id xcentroid ycentroid fwhm sharpness roundness pa npix sky peak flux mag
2062 246.27 885.90 1.80 0.60 0.03 70.62 12 1156.50 9534.50 48658.00 -11.72
2063 537.93 885.76 1.92 0.64 0.06 51.86 13 386.17 2017.83 11893.83 -10.19
2064 720.15 885.99 1.92 0.64 0.19 11.40 13 157.92 1276.08 6619.08 -9.55
2065 413.24 887.42 1.77 0.59 0.16 138.95 11 24600.00 150225.00 763858.00 -14.71
2066 583.38 886.80 1.78 0.59 0.12 37.10 11 907.67 4667.33 25631.67 -11.02
2067 23.03 888.22 1.68 0.56 0.08 167.32 10 31.08 322.92 1396.17 -7.86
2068 475.05 887.98 1.85 0.62 0.05 109.74 13 116.42 1059.58 5212.58 -9.29
2069 184.01 889.21 1.78 0.59 0.02 151.58 12 300.67 2232.33 9916.00 -9.99
2070 365.84 889.06 1.96 0.65 0.07 82.15 13 126.25 815.75 4753.75 -9.19
2071 706.80 889.33 1.87 0.62 0.07 49.97 12 3999.75 19083.25 110971.00 -12.61
2072 832.44 889.01 1.75 0.58 0.11 167.36 10 177.17 995.83 4946.33 -9.24
2073 549.19 889.99 1.82 0.61 0.03 6.62 13 333.17 1989.83 9455.83 -9.94
2074 14.41 890.63 1.75 0.58 0.20 62.94 12 185.67 695.33 3743.00 -8.93
2075 335.41 891.07 1.75 0.58 0.08 165.37 10 116.33 955.67 4960.67 -9.24
2076 431.90 890.96 1.90 0.63 0.03 34.34 13 2630.17 18774.83 100656.83 -12.51
2077 379.85 892.32 1.83 0.61 0.11 61.75 11 18.33 526.67 2626.33 -8.55
2078 731.15 891.82 1.96 0.65 0.03 94.10 13 64.92 577.08 3355.08 -8.81
2079 980.06 892.26 1.87 0.62 0.04 178.20 12 3531.08 18063.92 93218.00 -12.42
2080 80.15 892.78 1.84 0.61 0.08 179.96 12 246.25 2441.75 12860.00 -10.27
2081 91.35 893.07 1.77 0.59 0.12 126.60 12 120.00 707.00 2942.00 -8.67
2082 112.66 892.95 1.75 0.58 0.15 59.76 12 76.50 717.50 3593.00 -8.89
2083 653.02 892.85 1.92 0.64 0.08 51.22 13 213.00 1106.00 6754.00 -9.57
2084 212.92 894.03 1.84 0.61 0.08 81.19 13 1023.58 8540.42 41141.42 -11.54
2085 644.10 893.74 1.93 0.64 0.08 58.67 12 97.83 597.17 3492.00 -8.86
2086 777.06 894.14 1.90 0.63 0.11 3.16 12 156.00 993.00 5378.00 -9.33
2087 459.74 895.36 1.84 0.61 0.13 159.58 11 56.83 499.17 2512.83 -8.50
2088 815.81 895.13 1.91 0.64 0.07 27.87 12 4979.75 24255.25 139908.00 -12.86
2089 401.34 895.93 1.85 0.62 0.05 177.78 13 174.83 1199.17 6342.17 -9.51
2090 571.42 897.16 1.79 0.60 0.10 141.07 11 1047.67 5409.33 28392.67 -11.13
2091 997.80 897.88 1.92 0.64 0.03 161.37 13 185.42 1074.58 5853.58 -9.42
2092 357.74 899.36 1.80 0.60 0.07 68.78 11 112.75 866.25 4901.75 -9.23
2093 925.84 899.07 1.85 0.62 0.03 145.29 12 522.75 2835.25 14728.00 -10.42
2094 229.71 900.19 1.71 0.57 0.11 175.71 12 29.33 487.67 2228.00 -8.37
2095 510.18 900.13 1.79 0.60 0.08 65.33 11 44.00 519.00 2246.00 -8.38
2096 615.21 900.23 1.84 0.61 0.06 151.77 12 348.25 2199.75 10721.00 -10.08
2097 851.76 899.91 1.93 0.64 0.05 51.54 12 389.25 1588.75 9980.00 -10.00
2098 490.86 901.13 1.76 0.59 0.20 100.75 10 108.08 570.92 2375.17 -8.44
2099 597.73 901.17 1.86 0.62 0.08 51.68 11 814.50 4658.50 25833.50 -11.03
2100 961.10 901.02 1.86 0.62 0.05 16.85 13 1104.50 5868.50 30716.50 -11.22
2101 167.92 901.56 1.75 0.58 0.09 117.30 11 125.00 995.00 5133.00 -9.28
2102 312.06 902.34 1.87 0.62 0.12 158.14 12 166.00 1122.00 6047.00 -9.45
2103 323.76 901.78 1.88 0.63 0.08 158.93 13 154.67 1221.33 7041.33 -9.62
2104 334.45 902.05 1.74 0.58 0.09 148.71 11 1872.83 13470.17 66998.83 -12.07
2105 475.95 902.35 1.83 0.61 0.09 108.56 12 292.50 1920.50 9723.00 -9.97
2106 841.36 901.88 1.90 0.63 0.08 40.03 12 162.92 603.08 3720.00 -8.93
2107 15.81 902.74 1.86 0.62 0.19 16.76 13 230.75 1454.25 8335.25 -9.80
2108 89.05 903.14 2.05 0.68 0.14 142.59 12 262.17 838.83 5739.00 -9.40
2109 727.04 903.28 1.90 0.63 0.08 16.42 11 30.42 326.58 1852.42 -8.17
2110 883.94 903.39 1.70 0.57 0.11 154.34 12 192.75 1090.25 5358.00 -9.32
2111 939.32 903.05 1.81 0.60 0.18 154.52 11 117.00 594.00 2943.00 -8.67
2112 25.40 903.83 1.69 0.56 0.09 89.46 12 259.17 1934.83 9052.00 -9.89
2113 350.85 904.03 1.86 0.62 0.12 4.82 12 306.17 1125.83 5391.00 -9.33
2114 395.01 904.26 1.86 0.62 0.01 139.24 12 486.17 3415.83 16893.00 -10.57
2115 260.97 905.04 1.88 0.63 0.05 39.23 12 83.92 1280.08 6855.00 -9.59
2116 270.41 905.30 1.70 0.57 0.17 141.30 10 248.75 1362.25 6748.50 -9.57
2117 367.27 904.87 1.91 0.64 0.18 33.86 12 139.00 568.00 2961.00 -8.68
2118 111.10 906.11 1.99 0.66 0.15 89.73 13 96.58 1119.42 5674.42 -9.38
2119 705.19 906.23 1.82 0.61 0.05 16.81 11 166.25 969.75 4761.25 -9.19
2120 988.17 906.01 1.93 0.64 0.10 111.50 12 47.67 513.33 3354.00 -8.81
2121 251.98 906.82 1.91 0.64 0.12 79.85 13 151.50 1410.50 7807.50 -9.73
2122 193.99 908.00 1.87 0.62 0.04 0.75 13 146.00 1800.00 8657.00 -9.84
2123 572.80 908.23 1.84 0.61 0.05 103.93 11 342.67 1499.33 8265.67 -9.79
2124 997.19 907.97 1.97 0.66 0.12 22.47 13 50.50 492.50 2851.50 -8.64
2125 444.27 908.69 1.68 0.56 0.19 130.18 11 123.25 486.75 2070.25 -8.29
2126 893.12 909.10 1.91 0.64 0.12 154.28 12 105.17 726.83 3838.00 -8.96
2127 295.16 910.00 1.95 0.65 0.16 178.58 12 17.83 293.17 1751.00 -8.11
2128 502.97 910.07 1.80 0.60 0.13 112.64 10 91.42 617.58 3129.83 -8.74
2129 806.12 910.26 1.84 0.61 0.05 146.56 12 908.42 4389.58 22910.00 -10.90
2130 829.35 910.07 1.81 0.60 0.06 164.21 11 9078.92 44633.08 230618.92 -13.41
2131 96.66 911.33 1.69 0.56 0.08 135.55 11 67.17 699.83 3261.17 -8.78
2132 740.21 910.70 1.86 0.62 0.15 40.59 11 1222.58 5970.42 34703.58 -11.35
2133 375.10 911.88 1.86 0.62 0.09 115.83 13 68.00 693.00 3569.00 -8.88
2134 485.20 912.51 1.86 0.62 0.19 128.37 11 136.25 598.75 3445.25 -8.84
2135 580.86 912.20 1.84 0.61 0.10 60.76 11 132.33 751.67 3808.33 -8.95
2136 24.72 913.47 1.67 0.56 0.01 26.68 12 365.25 2132.75 10405.00 -10.04
2137 174.32 912.92 1.87 0.62 0.13 113.58 11 58.75 665.25 3310.75 -8.80
2138 244.77 912.81 1.89 0.63 0.09 63.38 12 95.50 1004.50 5469.00 -9.34
2139 560.06 912.78 1.86 0.62 0.12 66.74 12 218.25 902.75 5133.00 -9.28
2140 874.19 913.04 1.85 0.62 0.05 0.40 11 14029.75 75189.25 387240.75 -13.97
2141 964.23 913.06 1.84 0.61 0.08 178.83 12 733.08 2830.92 14414.00 -10.40
2142 144.14 913.94 1.90 0.63 0.05 94.42 13 189.50 2128.50 9445.50 -9.94
2143 931.87 913.83 1.94 0.65 0.07 42.34 13 599.50 2645.50 16180.50 -10.52
2144 281.71 914.84 1.88 0.63 0.14 84.99 12 191.33 1153.67 6417.00 -9.52
2145 398.20 915.03 1.84 0.61 0.13 90.08 11 110.42 437.58 2242.42 -8.38
2146 428.02 915.17 1.64 0.55 0.05 172.51 9 75.17 724.83 2902.50 -8.66
2147 209.96 915.76 1.91 0.64 0.16 29.98 13 223.42 1357.58 7514.58 -9.69
2148 695.77 916.09 2.00 0.67 0.12 159.85 11 93.17 608.83 3193.17 -8.76
2149 326.11 916.77 1.89 0.63 0.04 114.23 13 267.33 1817.67 9881.67 -9.99
2150 408.86 917.32 1.76 0.59 0.09 100.67 11 137.92 969.08 4693.92 -9.18
2151 773.11 917.95 1.88 0.63 0.05 41.36 13 4343.42 23305.58 123708.58 -12.73
2152 798.49 917.92 1.68 0.56 0.06 111.12 10 162.67 788.33 3818.33 -8.95
2153 844.99 918.22 1.87 0.62 0.01 53.65 12 390.33 2180.67 11584.00 -10.16
2154 39.84 918.96 1.75 0.58 0.08 174.26 11 135.50 490.50 2230.50 -8.37
2155 120.05 918.75 1.79 0.60 0.11 91.52 12 89.75 603.25 3248.00 -8.78
2156 135.17 918.68 1.89 0.63 0.12 49.01 11 29.00 573.00 2959.00 -8.68
2157 313.37 919.18 1.70 0.57 0.13 159.69 11 111.08 768.92 3405.08 -8.83
2158 900.92 920.09 2.03 0.68 0.09 168.79 12 89.25 586.75 3846.00 -8.96
2159 383.11 921.20 1.72 0.57 0.11 167.63 11 61.58 590.42 2732.58 -8.59
2160 439.76 921.25 1.81 0.60 0.05 65.34 12 169.92 1271.08 7241.00 -9.65
2161 549.05 920.84 1.89 0.63 0.05 65.91 13 486.50 2782.50 15376.50 -10.47
2162 830.12 920.84 1.84 0.61 0.06 62.48 12 87.83 571.17 2497.00 -8.49
2163 359.99 921.80 1.90 0.63 0.12 177.61 12 255.50 1264.50 6910.00 -9.60
2164 672.14 921.84 1.94 0.65 0.12 109.13 12 68.50 590.50 3554.00 -8.88
2165 999.36 921.85 1.80 0.60 0.18 33.84 11 411.42 1674.58 9601.42 -9.96
2166 170.77 922.63 1.85 0.62 0.06 6.35 11 26.92 486.08 2530.92 -8.51
2167 348.88 922.72 1.85 0.62 0.05 51.36 12 911.67 4779.33 27027.00 -11.08
2168 471.16 922.98 1.89 0.63 0.03 164.32 12 130.50 1197.50 6412.00 -9.52
2169 742.21 922.99 1.87 0.62 0.04 17.25 12 378.75 1952.25 10292.00 -10.03
2170 75.09 924.34 1.77 0.59 0.11 136.97 12 148.00 1439.00 6239.00 -9.49
2171 568.11 923.76 1.86 0.62 0.11 52.33 12 1181.42 5785.58 31747.00 -11.25
2172 957.93 924.30 1.77 0.59 0.02 179.37 11 186.83 839.17 4423.83 -9.11
2173 18.88 925.25 1.67 0.56 0.08 163.14 13 29.25 496.75 2262.75 -8.39
2174 58.16 925.13 1.76 0.59 0.07 102.84 12 6997.08 81624.92 351896.00 -13.87
2175 110.89 925.10 1.81 0.60 0.04 24.94 12 737.33 5957.67 27333.00 -11.09
2176 216.75 924.74 1.85 0.62 0.02 85.35 13 458.83 3220.17 18254.17 -10.65
2177 254.41 925.09 1.76 0.59 0.07 113.43 11 257.42 2258.58 10820.42 -10.09
2178 813.90 925.75 1.75 0.58 0.11 53.32 11 111.17 524.83 2531.17 -8.51
2179 644.74 927.26 1.88 0.63 0.08 53.45 12 980.00 5117.00 29843.00 -11.19
2180 630.70 927.70 1.76 0.59 0.04 174.59 11 170.67 673.33 3261.67 -8.78
2181 881.28 928.11 1.73 0.58 0.11 158.92 11 56.17 495.83 2107.17 -8.31
2182 158.20 929.20 1.76 0.59 0.12 172.24 12 173.33 1368.67 6131.00 -9.47
2183 402.93 928.87 1.86 0.62 0.08 8.36 13 251.42 1723.58 9394.58 -9.93
2184 31.16 929.92 1.82 0.61 0.12 12.11 13 124.42 782.58 3678.58 -8.91
2185 682.55 929.96 1.61 0.54 0.08 167.19 10 176.75 554.25 2438.50 -8.47
2186 298.40 931.62 1.69 0.56 0.16 58.17 10 218.67 1117.33 5731.33 -9.40
2187 616.01 932.15 1.84 0.61 0.14 85.13 12 585.08 1789.92 9074.00 -9.89
2188 274.87 932.99 1.90 0.63 0.03 97.77 13 388.83 4306.17 21983.17 -10.86
2189 488.01 933.56 1.71 0.57 0.12 104.20 8 78.92 397.08 2009.67 -8.26
2190 771.29 932.75 1.83 0.61 0.17 16.83 13 121.42 603.58 3333.58 -8.81
2191 197.90 934.06 1.81 0.60 0.01 46.79 12 165.33 1827.67 8598.00 -9.84
2192 804.17 934.24 1.83 0.61 0.14 120.15 10 63.67 453.33 2259.33 -8.38
2193 387.98 935.01 1.90 0.63 0.05 84.13 13 1641.50 11759.50 61223.50 -11.97
2194 716.42 934.72 1.74 0.58 0.10 46.93 11 158.33 837.67 4107.33 -9.03
2195 107.18 936.00 1.84 0.61 0.03 105.37 12 449.25 2823.75 14157.00 -10.38
2196 117.01 935.76 1.73 0.58 0.08 13.36 12 95.42 926.58 4524.00 -9.14
2197 445.94 936.06 1.92 0.64 0.12 170.08 13 82.92 869.08 4927.08 -9.23
2198 151.92 937.48 1.74 0.58 0.04 82.55 12 51.42 697.58 3419.00 -8.83
2199 666.05 937.04 1.87 0.62 0.19 171.60 11 -6.92 355.92 2114.08 -8.31
2200 861.19 937.17 1.73 0.58 0.07 157.52 10 15.00 366.00 1847.00 -8.17
2201 894.34 937.07 1.74 0.58 0.02 15.82 10 14.08 261.92 1437.17 -7.89
2202 313.17 937.68 1.85 0.62 0.14 58.52 11 933.83 5053.17 28499.83 -11.14
2203 732.12 937.96 1.89 0.63 0.06 15.87 13 504.75 3089.25 17047.25 -10.58
2204 135.42 939.12 1.79 0.60 0.20 20.07 11 93.00 419.00 2198.00 -8.36
2205 208.14 938.80 1.81 0.60 0.04 85.37 13 888.83 8604.17 42279.17 -11.57
2206 819.03 938.96 1.94 0.65 0.07 24.40 13 968.83 4879.17 27959.17 -11.12
2207 986.15 938.86 1.94 0.65 0.15 63.58 13 175.50 628.50 3973.50 -9.00
2208 559.23 940.03 1.80 0.60 0.02 36.47 11 367.67 2196.33 10857.67 -10.09
2209 334.29 940.74 1.79 0.60 0.09 44.32 12 1910.17 11399.83 63473.00 -12.01
2210 403.09 941.26 1.82 0.61 0.05 133.59 12 6750.92 50442.08 247708.00 -13.48
2211 97.83 942.21 1.76 0.59 0.05 70.43 11 139.75 881.25 4221.75 -9.06
2212 606.11 942.03 1.90 0.63 0.05 32.34 12 191.33 1263.67 6703.00 -9.57
2213 747.16 942.35 1.75 0.58 0.15 133.65 10 69.92 449.08 1917.83 -8.21
2214 144.97 943.07 1.75 0.58 0.19 41.38 10 62.08 347.92 2039.17 -8.27
2215 296.29 943.34 1.71 0.57 0.08 103.71 10 210.58 670.42 3052.17 -8.71
2216 420.29 943.35 1.78 0.59 0.18 151.57 11 216.17 777.83 4009.17 -9.01
2217 473.14 942.60 1.70 0.57 0.12 51.67 10 122.50 588.50 2761.00 -8.60
2218 642.32 944.27 1.79 0.60 0.11 141.24 11 1280.25 6727.75 34089.25 -11.33
2219 223.91 945.11 1.83 0.61 0.04 59.96 13 2408.17 21332.83 102653.83 -12.53
2220 962.30 945.34 1.71 0.57 0.15 94.64 11 73.75 314.25 1690.75 -8.07
2221 45.95 946.42 1.74 0.58 0.10 92.77 12 232.75 2429.25 10905.00 -10.09
2222 63.07 945.88 1.96 0.65 0.11 63.53 13 38.33 470.67 2676.67 -8.57
2223 357.89 945.97 1.91 0.64 0.17 9.03 13 139.75 938.25 4613.25 -9.16
2224 261.05 947.21 1.79 0.60 0.06 111.99 12 231.58 1993.42 9122.00 -9.90
2225 983.28 947.05 1.78 0.59 0.14 14.23 11 75.42 643.58 2815.42 -8.62
2226 569.08 948.54 1.73 0.58 0.08 143.44 9 115.83 535.17 2284.50 -8.40
2227 837.75 948.74 1.83 0.61 0.06 178.19 11 323.42 1217.58 6902.42 -9.60
2228 370.77 950.16 1.78 0.59 0.05 63.02 11 185.17 1089.83 5539.17 -9.36
2229 621.12 949.70 1.89 0.63 0.04 41.67 12 562.50 2969.50 17227.00 -10.59
2230 686.80 950.24 1.81 0.60 0.12 18.14 12 90.08 465.92 2651.00 -8.56
2231 505.85 950.92 1.91 0.64 0.16 104.90 12 59.83 449.17 2172.00 -8.34
2232 876.25 951.23 1.78 0.59 0.14 111.26 12 171.67 596.33 3140.00 -8.74
2233 151.26 952.34 1.76 0.59 0.13 113.82 11 354.00 2567.00 12229.00 -10.22
2234 529.41 952.09 1.79 0.60 0.09 108.89 12 288.00 1393.00 6897.00 -9.60
2235 139.82 952.75 1.84 0.61 0.08 82.29 13 208.08 1855.92 10254.92 -10.03
2236 268.31 953.33 1.76 0.59 0.17 132.40 11 169.75 1356.25 6715.75 -9.57
2237 539.27 952.72 1.79 0.60 0.15 61.24 11 273.33 1016.67 5303.33 -9.31
2238 670.70 953.66 1.77 0.59 0.17 154.61 11 83.08 478.92 2800.08 -8.62
2239 23.93 955.25 1.85 0.62 0.16 23.04 12 173.33 855.67 4226.00 -9.06
2240 49.95 955.00 1.73 0.58 0.03 89.89 11 26.92 681.08 2970.92 -8.68
2241 583.84 955.04 1.95 0.65 0.02 16.88 13 123.67 932.33 5388.33 -9.33
2242 477.70 956.12 1.91 0.64 0.03 67.99 12 129.92 983.08 5864.00 -9.42
2243 101.18 957.45 1.75 0.58 0.12 94.20 13 139.67 1048.33 4767.33 -9.20
2244 969.19 957.30 1.89 0.63 0.08 143.32 11 139.50 620.50 3310.50 -8.80
2245 319.29 957.95 1.83 0.61 0.06 45.65 12 670.92 4802.08 25135.00 -11.00
2246 81.18 958.66 1.72 0.57 0.08 66.87 11 111.83 1215.17 5699.83 -9.39
2247 168.08 958.92 1.87 0.62 0.12 10.53 12 98.58 873.42 4360.00 -9.10
2248 302.03 959.06 1.90 0.63 0.02 61.28 13 334.08 2469.92 13180.92 -10.30
2249 607.99 959.10 1.93 0.64 0.10 94.31 11 -3.58 315.58 1707.42 -8.08
2250 926.42 959.13 1.78 0.59 0.06 154.46 11 1204.50 5819.50 29179.50 -11.16
2251 763.95 959.77 1.87 0.62 0.11 14.12 13 141.08 656.92 3918.92 -8.98
2252 694.19 960.76 1.81 0.60 0.13 33.60 12 1002.92 4691.08 25875.00 -11.03
2253 946.00 960.67 1.83 0.61 0.20 176.31 11 176.92 404.08 2222.92 -8.37
2254 353.19 961.89 1.76 0.59 0.16 105.43 11 54.67 452.33 2136.67 -8.32
2255 329.37 963.26 1.75 0.58 0.15 118.57 11 250.08 1510.92 7280.08 -9.66
2256 343.86 963.36 1.75 0.58 0.05 81.59 12 166.08 837.92 4348.00 -9.10
2257 460.84 962.80 1.82 0.61 0.02 92.26 12 108.08 1135.92 5728.00 -9.40
2258 628.12 962.60 1.87 0.62 0.10 62.21 11 44.83 367.17 2090.83 -8.30
2259 813.56 962.87 1.77 0.59 0.09 119.66 12 79.67 383.33 1873.00 -8.18
2260 42.93 964.86 1.95 0.65 0.10 53.24 13 139.08 663.92 3549.92 -8.88
2261 552.40 964.99 1.79 0.60 0.11 156.80 12 169.75 672.25 3777.00 -8.94
2262 399.26 965.93 1.82 0.61 0.03 39.73 12 11528.92 80675.08 416416.00 -14.05
2263 415.90 966.30 1.81 0.60 0.08 83.29 12 219.33 1631.67 8129.00 -9.78
2264 979.26 966.51 1.80 0.60 0.16 176.17 10 34.17 377.83 1935.33 -8.22
2265 177.26 966.75 1.81 0.60 0.12 69.27 12 464.75 2680.25 14342.00 -10.39
2266 965.18 967.09 1.97 0.66 0.12 65.17 12 176.00 797.00 5266.00 -9.30
2267 664.36 968.14 1.77 0.59 0.13 149.84 11 195.08 892.92 4574.08 -9.15
2268 233.14 969.31 1.75 0.58 0.07 112.40 11 604.75 4150.25 18957.75 -10.69
2269 366.83 968.94 1.88 0.63 0.09 172.34 13 605.92 3493.08 19439.08 -10.72
2270 434.52 969.71 1.61 0.54 0.08 66.65 11 147.92 659.08 3205.92 -8.76
2271 473.81 970.25 1.89 0.63 0.13 175.25 13 45.50 436.50 2083.50 -8.30
2272 854.98 970.36 1.73 0.58 0.13 58.83 11 21.00 370.00 1560.00 -7.98
2273 633.36 971.23 1.75 0.58 0.10 128.47 11 448.00 2156.00 10813.00 -10.08
2274 923.25 971.31 1.78 0.59 0.11 111.39 11 108.83 573.17 2493.83 -8.49
2275 150.37 972.20 1.75 0.58 0.14 123.97 10 120.58 1073.42 5234.17 -9.30
2276 351.38 972.28 1.75 0.58 0.15 136.72 11 3181.08 21332.92 106467.08 -12.57
2277 774.13 972.32 1.79 0.60 0.12 151.85 12 175.83 783.17 3910.00 -8.98
2278 44.31 974.26 1.77 0.59 0.12 119.37 10 72.83 661.17 2820.67 -8.63
2279 64.53 974.07 1.61 0.54 0.09 115.25 11 205.58 1072.42 4726.58 -9.19
2280 244.67 974.28 1.79 0.60 0.11 65.65 11 242.58 1680.42 9124.58 -9.90
2281 107.64 974.59 1.71 0.57 0.19 105.50 11 29.75 370.25 1661.75 -8.05
2282 158.95 975.84 1.92 0.64 0.07 58.24 12 -0.92 348.92 1620.00 -8.02
2283 808.08 976.09 1.87 0.62 0.04 1.19 12 7811.92 43456.08 223536.00 -13.37
2284 524.37 978.18 1.84 0.61 0.20 134.82 12 146.08 882.92 5016.00 -9.25
2285 685.41 978.00 1.77 0.59 0.06 21.90 11 261.42 1442.58 7597.42 -9.70
2286 739.98 978.32 1.87 0.62 0.17 2.22 12 180.25 1088.75 5643.00 -9.38
2287 932.01 978.42 1.83 0.61 0.03 66.12 12 12366.33 58123.67 305091.00 -13.71
2288 54.12 979.40 1.72 0.57 0.11 111.80 11 234.17 1881.83 7881.17 -9.74
2289 359.86 979.68 1.81 0.60 0.04 25.98 12 114.08 931.92 5119.00 -9.27
2290 186.76 980.78 1.79 0.60 0.02 63.34 11 47.17 559.83 2759.17 -8.60
2291 216.92 980.94 1.76 0.59 0.09 91.69 11 236.75 1212.25 5751.75 -9.40
2292 515.27 981.16 1.88 0.63 0.13 155.86 11 75.42 584.58 3054.42 -8.71
2293 590.21 980.83 1.84 0.61 0.09 49.84 12 798.50 4593.50 24199.00 -10.96
2294 204.89 982.05 1.86 0.62 0.09 51.15 13 874.08 6460.92 32512.92 -11.28
2295 385.21 982.11 1.77 0.59 0.13 174.98 11 144.08 701.92 3545.08 -8.87
2296 413.90 981.96 1.79 0.60 0.05 75.51 11 157.67 940.33 4753.67 -9.19
2297 770.26 982.25 1.86 0.62 0.07 147.24 11 392.42 1900.58 9897.42 -9.99
2298 795.14 982.02 1.79 0.60 0.19 150.18 11 168.58 1042.42 4554.58 -9.15
2299 231.39 982.96 1.77 0.59 0.04 57.67 12 393.33 2393.67 11958.00 -10.19
2300 542.31 982.95 1.84 0.61 0.10 41.43 12 124.75 634.25 3787.00 -8.95
2301 554.82 983.24 1.85 0.62 0.16 72.03 12 162.58 604.42 3113.00 -8.73
2302 86.30 984.25 1.68 0.56 0.12 138.66 11 111.25 894.75 3772.25 -8.94
2303 167.54 983.90 1.69 0.56 0.09 148.35 10 106.17 731.83 3659.33 -8.91
2304 398.93 984.11 1.84 0.61 0.02 49.31 12 598.25 4103.75 19987.00 -10.75
2305 474.85 984.32 1.76 0.59 0.05 35.50 11 108.67 759.33 3107.67 -8.73
2306 632.02 983.94 1.90 0.63 0.05 53.12 13 300.83 1729.17 8872.17 -9.87
2307 133.16 986.90 1.85 0.62 0.15 43.36 11 69.17 661.83 2968.17 -8.68
2308 143.33 987.01 1.76 0.59 0.06 128.70 12 220.75 1898.25 8867.00 -9.87
2309 428.85 986.85 1.75 0.58 0.09 169.03 12 79.50 400.50 1840.00 -8.16
2310 521.14 987.94 1.93 0.64 0.13 80.57 13 84.83 547.17 2763.17 -8.60
2311 650.24 988.07 1.84 0.61 0.03 5.89 11 173.42 941.58 4929.42 -9.23
2312 813.20 987.74 1.83 0.61 0.12 33.97 11 1852.17 8457.83 47463.17 -11.69
2313 866.77 987.86 1.91 0.64 0.10 169.60 12 140.00 766.00 4526.00 -9.14
2314 562.34 989.76 1.78 0.59 0.12 14.01 11 232.00 1037.00 5515.00 -9.35
2315 32.07 992.75 1.79 0.60 0.09 55.95 13 70.08 774.92 3194.92 -8.76
2316 240.46 994.12 1.73 0.58 0.08 134.18 12 254.08 2077.92 10203.00 -10.02
2317 278.40 994.04 1.72 0.57 0.06 173.55 11 155.08 1087.92 5621.08 -9.37
2318 326.66 993.77 1.85 0.62 0.08 77.26 12 412.17 1827.83 10600.00 -10.06
2319 467.66 993.80 1.74 0.58 0.11 33.44 12 134.17 778.83 4046.00 -9.02
2320 150.32 994.88 1.76 0.59 0.17 42.88 10 44.00 521.00 2064.00 -8.29
2321 182.72 994.87 1.84 0.61 0.04 61.45 12 332.67 2756.33 14636.00 -10.41
2322 230.66 995.32 1.75 0.58 0.17 19.92 11 46.50 443.50 2183.50 -8.35
2323 250.91 994.88 1.95 0.65 0.05 164.92 11 88.83 365.17 1739.83 -8.10
2324 140.28 995.94 1.84 0.61 0.03 79.10 12 70.75 585.25 3084.00 -8.72
2325 859.04 996.39 1.88 0.63 0.05 176.77 12 -18.25 432.25 1796.00 -8.14
2326 311.47 998.38 1.69 0.56 0.17 152.25 10 467.08 1636.92 7916.17 -9.75
2327 496.91 998.23 1.95 0.65 0.02 120.32 12 78.50 627.50 3538.00 -8.87
2328 558.23 998.10 1.85 0.62 0.16 156.33 12 138.08 553.92 2648.00 -8.56
2329 571.40 998.45 1.73 0.58 0.13 133.31 11 123.17 561.83 2625.17 -8.55
2330 366.02 999.02 1.89 0.63 0.05 47.86 13 3403.50 25005.50 130053.50 -12.79
2331 586.79 999.50 1.74 0.58 0.02 73.99 12 304.25 1530.75 8701.00 -9.85
2332 785.23 999.16 1.80 0.60 0.12 137.34 11 149.00 1441.00 6555.00 -9.54
2333 947.22 999.32 1.89 0.63 0.06 107.90 11 38.50 630.50 2929.50 -8.67
2334 24.36 1000.00 1.73 0.58 0.13 86.57 12 288.25 2360.75 10606.00 -10.06
2335 600.35 1001.21 1.77 0.59 0.16 138.63 11 319.83 2173.17 10558.83 -10.06
2336 526.13 1002.26 1.89 0.63 0.07 144.93 12 130.75 1055.25 5236.00 -9.30
2337 615.00 1002.40 1.89 0.63 0.08 109.40 12 43.25 373.75 2283.00 -8.40
2338 414.29 1003.06 1.91 0.64 0.12 60.28 13 120.17 632.83 3742.83 -8.93
2339 430.01 1003.22 1.94 0.65 0.09 169.57 12 165.83 1337.17 7087.00 -9.63
2340 245.10 1004.05 1.79 0.60 0.11 80.66 12 246.25 2071.75 9142.00 -9.90
2341 820.35 1003.80 1.78 0.59 0.13 48.89 11 49.58 414.42 2135.58 -8.32
2342 958.87 1004.49 1.87 0.62 0.12 65.12 12 79.17 499.83 2749.00 -8.60
2343 111.49 1004.92 1.68 0.56 0.09 3.07 11 269.58 1206.42 5509.58 -9.35
2344 684.44 1004.86 1.75 0.58 0.16 157.16 9 104.67 494.33 2546.00 -8.51
2345 93.38 1006.30 1.65 0.55 0.15 134.27 10 138.50 985.50 4354.00 -9.10
2346 136.88 1005.72 1.74 0.58 0.07 89.32 12 244.25 1097.75 5655.00 -9.38
2347 290.89 1007.04 1.89 0.63 0.16 178.65 11 48.00 355.00 1916.00 -8.21
2348 459.69 1006.82 1.85 0.62 0.11 13.93 12 45.50 364.50 1896.00 -8.19
2349 48.02 1007.56 1.78 0.59 0.14 91.38 11 109.83 706.17 3055.83 -8.71
2350 539.08 1008.32 1.80 0.60 0.17 158.98 11 91.00 617.00 3008.00 -8.70
2351 713.16 1009.09 1.81 0.60 0.05 15.89 11 218.42 1001.58 4885.42 -9.22
2352 845.89 1008.76 1.92 0.64 0.03 6.27 13 290.50 1415.50 8349.50 -9.80
2353 191.71 1009.89 1.77 0.59 0.17 99.50 12 172.25 454.75 2517.00 -8.50
